Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5523,6.3,2.7,4.1,1.3,Iris-versicolor
5524,5.5,3.3,4.9,1.6,Iris-versicolor
5525,6.3,2.8,5.0,1.2,Iris-versicolor
5526,5.5,2.6,4.5,1.2,Iris-versicolor
5527,5.9,2.3,4.5,1.0,Iris-versicolor
5528,5.5,3.2,4.8,1.4,Iris-versicolor
5529,6.1,2.6,3.9,1.3,Iris-versicolor
5530,5.2,2.8,4.3,1.1,Iris-versicolor
5531,6.7,3.0,4.6,1.2,Iris-versicolor
5532,5.9,3.0,4.3,1.6,Iris-versicolor
5533,5.8,2.6,4.6,1.1,Iris-versicolor
5534,6.4,2.4,4.6,1.2,Iris-versicolor
5535,6.2,3.1,4.3,1.1,Iris-versicolor
5536,5.5,2.5,3.4,1.5,Iris-versicolor
5537,6.0,2.4,4.9,1.2,Iris-versicolor
5538,6.1,2.5,3.3,1.1,Iris-versicolor
5539,5.7,3.1,4.4,1.4,Iris-versicolor
5540,4.9,3.2,4.4,1.3,Iris-versicolor
5541,6.5,3.2,4.8,1.3,Iris-versicolor
5542,5.4,3.1,3.6,1.7,Iris-versicolor
5543,6.0,2.4,3.7,1.1,Iris-versicolor
5544,6.0,2.8,3.7,1.3,Iris-versicolor
5545,5.2,3.0,4.2,1.3,Iris-versicolor
5546,5.3,2.7,4.1,1.4,Iris-versicolor
5547,6.0,3.0,4.0,1.0,Iris-versicolor
5548,6.4,2.5,3.7,1.3,Iris-versicolor
5549,6.1,2.6,4.0,1.2,Iris-versicolor
5550,6.7,2.8,3.8,1.1,Iris-versicolor
5551,5.8,2.8,4.5,1.4,Iris-versicolor
5552,5.5,2.6,4.6,1.1,Iris-versicolor
5553,5.7,3.0,4.7,1.3,Iris-versicolor
5554,5.7,2.4,4.5,1.6,Iris-versicolor
5555,7.3,2.9,4.2,1.1,Iris-versicolor
5556,5.0,2.8,5.4,1.6,Iris-versicolor
5557,6.5,2.8,4.4,0.8,Iris-versicolor
5558,6.3,2.6,3.9,1.3,Iris-versicolor
5559,5.8,2.5,4.3,1.2,Iris-versicolor
5560,6.0,2.3,4.2,1.1,Iris-versicolor
5561,5.6,2.8,3.5,1.2,Iris-versicolor
5562,6.2,2.3,5.1,1.6,Iris-versicolor
5563,5.7,2.5,4.4,1.0,Iris-versicolor
5564,4.9,2.6,4.2,1.3,Iris-versicolor
5565,5.6,3.2,3.6,1.1,Iris-versicolor
5566,6.2,2.4,3.7,1.4,Iris-versicolor
5567,5.4,2.7,3.9,1.2,Iris-versicolor
5568,4.9,2.8,3.7,1.3,Iris-versicolor
5569,5.7,2.7,4.2,1.4,Iris-versicolor
5570,5.6,3.2,3.4,1.3,Iris-versicolor
5571,6.4,2.9,3.8,1.2,Iris-versicolor
5572,5.4,3.0,3.9,1.4,Iris-versicolor
5573,6.1,3.5,4.4,1.2,Iris-versicolor
5574,5.2,2.7,4.2,0.9,Iris-versicolor
5575,5.6,2.9,4.0,1.5,Iris-versicolor
5576,5.1,3.0,4.7,1.5,Iris-versicolor
5577,5.1,2.9,3.9,1.0,Iris-versicolor
5578,5.7,2.5,4.7,1.4,Iris-versicolor
5579,5.3,2.5,4.1,1.3,Iris-versicolor
5580,6.5,3.0,4.3,1.3,Iris-versicolor
5581,5.0,3.2,4.0,1.6,Iris-versicolor
5582,6.0,3.4,4.5,1.0,Iris-versicolor
5583,5.6,2.7,3.8,1.3,Iris-versicolor
5584,5.2,2.8,4.4,1.1,Iris-versicolor
5585,6.9,2.8,3.9,1.0,Iris-versicolor
5586,6.0,2.7,4.6,1.3,Iris-versicolor
5587,5.3,3.3,4.5,1.3,Iris-versicolor
5588,6.0,2.9,3.6,1.4,Iris-versicolor
5589,5.7,2.9,3.9,1.2,Iris-versicolor
5590,6.8,3.2,2.7,1.6,Iris-versicolor
5591,5.9,2.5,3.8,1.1,Iris-versicolor
5592,5.6,2.4,3.6,1.1,Iris-versicolor
5593,6.1,2.8,4.5,1.3,Iris-versicolor
5594,5.3,2.9,3.8,1.5,Iris-versicolor
5595,5.3,2.6,4.1,1.5,Iris-versicolor
5596,6.0,2.8,5.1,1.0,Iris-versicolor
5597,5.4,2.4,3.4,1.2,Iris-versicolor
5598,6.3,2.6,4.1,1.0,Iris-versicolor
5599,5.5,2.6,4.6,1.0,Iris-versicolor
5600,5.7,3.1,4.1,0.9,Iris-versicolor
5601,6.6,3.0,4.7,1.0,Iris-versicolor
5602,6.7,2.5,4.0,1.2,Iris-versicolor
5603,6.4,2.7,4.5,1.3,Iris-versicolor
5604,5.9,2.5,5.1,1.0,Iris-versicolor
5605,6.1,2.9,4.8,1.6,Iris-versicolor
5606,5.9,2.9,5.1,1.3,Iris-versicolor
5607,5.4,2.6,3.6,1.4,Iris-versicolor
5608,6.5,2.7,3.5,1.5,Iris-versicolor
5609,5.0,2.3,4.2,1.4,Iris-versicolor
5610,6.2,2.7,5.1,1.3,Iris-versicolor
5611,6.5,3.0,3.7,1.3,Iris-versicolor
5612,7.0,2.6,3.9,1.4,Iris-versicolor
5613,5.7,2.5,4.0,1.6,Iris-versicolor
5614,5.9,2.4,3.5,1.8,Iris-versicolor
5615,5.8,2.9,3.9,1.4,Iris-versicolor
5616,6.7,2.6,4.5,1.0,Iris-versicolor
5617,7.0,2.9,4.1,1.3,Iris-versicolor
5618,5.7,2.6,3.1,1.3,Iris-versicolor
5619,5.9,2.9,4.0,1.2,Iris-versicolor
5620,5.9,2.3,4.3,1.0,Iris-versicolor
5621,6.5,3.0,3.8,1.5,Iris-versicolor
5622,6.0,2.5,3.3,1.4,Iris-versicolor
5623,5.5,3.1,4.3,1.2,Iris-versicolor
5624,6.9,3.0,2.5,1.2,Iris-versicolor
5625,5.2,2.5,4.2,1.4,Iris-versicolor
5626,6.1,3.1,4.6,1.4,Iris-versicolor
5627,6.0,3.2,4.1,1.3,Iris-versicolor
5628,5.0,3.1,4.2,1.9,Iris-versicolor
5629,5.7,2.8,4.5,1.1,Iris-versicolor
5630,6.1,2.8,4.1,1.6,Iris-versicolor
5631,5.5,2.9,4.9,1.2,Iris-versicolor
5632,5.8,3.5,4.5,1.2,Iris-versicolor
5633,6.4,2.6,3.5,1.6,Iris-versicolor
5634,5.4,3.5,4.0,1.7,Iris-versicolor
5635,5.2,3.1,4.5,1.5,Iris-versicolor
5636,6.4,2.6,3.6,1.3,Iris-versicolor
5637,6.1,2.6,4.4,1.4,Iris-versicolor
5638,5.5,2.9,4.1,1.2,Iris-versicolor
5639,6.3,2.5,4.0,1.3,Iris-versicolor
5640,6.6,2.8,4.5,1.3,Iris-versicolor
5641,5.9,2.8,4.4,1.3,Iris-versicolor
5642,6.6,2.7,3.5,1.9,Iris-versicolor
5643,5.8,3.2,4.9,1.5,Iris-versicolor
5644,5.8,2.9,3.7,1.7,Iris-versicolor
5645,5.5,2.7,4.3,1.3,Iris-versicolor
5646,5.6,3.2,4.7,1.4,Iris-versicolor
5647,5.7,3.1,4.0,1.6,Iris-versicolor
5648,6.0,3.2,4.2,1.3,Iris-versicolor
5649,6.6,3.5,5.0,1.5,Iris-versicolor
5650,6.2,2.6,4.4,1.1,Iris-versicolor
5651,6.1,2.9,3.3,1.3,Iris-versicolor
5652,6.2,2.7,4.4,1.1,Iris-versicolor
5653,5.5,3.1,4.3,1.4,Iris-versicolor
5654,5.7,2.8,3.2,1.5,Iris-versicolor
5655,6.9,2.4,3.8,1.4,Iris-versicolor
5656,6.7,2.8,3.7,1.3,Iris-versicolor
5657,5.4,2.6,4.1,1.1,Iris-versicolor
5658,5.5,2.8,4.4,1.0,Iris-versicolor
5659,6.1,2.7,4.6,1.5,Iris-versicolor
5660,5.7,3.0,3.9,1.6,Iris-versicolor
5661,5.5,2.9,4.2,1.1,Iris-versicolor
5662,6.4,2.6,3.5,0.8,Iris-versicolor
5663,5.5,3.2,4.9,1.2,Iris-versicolor
5664,5.7,2.6,3.6,1.1,Iris-versicolor
5665,6.4,2.9,4.4,1.1,Iris-versicolor
5666,6.0,2.0,4.7,1.4,Iris-versicolor
5667,5.2,3.3,3.4,1.4,Iris-versicolor
5668,6.2,2.4,4.2,1.0,Iris-versicolor
5669,4.5,2.4,4.0,1.5,Iris-versicolor
5670,6.0,2.8,3.8,1.2,Iris-versicolor
5671,5.5,2.4,4.0,1.3,Iris-versicolor
5672,5.6,2.7,4.6,1.2,Iris-versicolor
5673,5.2,2.9,4.4,1.4,Iris-versicolor
5674,6.3,2.9,4.3,1.8,Iris-versicolor
5675,5.3,2.6,4.7,1.4,Iris-versicolor
5676,6.3,2.8,4.9,1.1,Iris-versicolor
5677,6.6,3.1,3.7,1.5,Iris-versicolor
5678,5.9,2.6,3.4,1.1,Iris-versicolor
5679,6.3,3.0,4.2,1.5,Iris-versicolor
5680,6.4,2.8,3.9,1.4,Iris-versicolor
5681,6.2,3.0,4.7,1.1,Iris-versicolor
5682,5.7,2.2,4.6,1.3,Iris-versicolor
5683,6.2,2.3,4.9,1.1,Iris-versicolor
5684,6.3,2.8,4.2,1.3,Iris-versicolor
5685,5.6,3.2,4.3,1.1,Iris-versicolor
5686,5.7,2.8,4.7,1.2,Iris-versicolor
5687,5.7,2.8,4.7,1.1,Iris-versicolor
5688,6.2,2.6,4.1,1.7,Iris-versicolor
5689,5.8,3.0,4.6,1.1,Iris-versicolor
5690,5.0,3.0,3.8,1.0,Iris-versicolor
5691,6.5,2.5,3.9,1.7,Iris-versicolor
5692,5.1,2.4,4.0,1.3,Iris-versicolor
5693,5.5,2.4,5.0,1.4,Iris-versicolor
5694,6.2,2.7,4.4,1.5,Iris-versicolor
5695,5.4,2.9,4.6,1.6,Iris-versicolor
5696,6.9,2.8,4.8,0.8,Iris-versicolor
5697,6.7,2.5,4.1,1.4,Iris-versicolor
5698,5.9,2.8,5.0,1.3,Iris-versicolor
5699,5.4,3.3,4.5,1.7,Iris-versicolor
5700,6.4,2.4,4.6,1.1,Iris-versicolor
5701,5.9,2.7,3.5,1.2,Iris-versicolor
5702,7.1,2.8,4.2,1.7,Iris-versicolor
5703,5.7,2.7,4.7,1.2,Iris-versicolor
5704,5.6,2.1,3.8,1.1,Iris-versicolor
5705,6.0,2.6,5.3,1.1,Iris-versicolor
5706,6.7,2.8,4.6,1.5,Iris-versicolor
5707,4.8,2.8,4.1,1.1,Iris-versicolor
5708,6.2,3.3,3.0,1.2,Iris-versicolor
5709,5.3,2.8,4.1,1.2,Iris-versicolor
5710,6.3,3.3,5.5,1.2,Iris-versicolor
5711,5.0,2.9,5.0,1.5,Iris-versicolor
5712,6.8,2.7,4.0,1.3,Iris-versicolor
5713,5.8,3.0,4.7,1.5,Iris-versicolor
5714,6.2,2.8,4.6,0.9,Iris-versicolor
5715,6.0,2.8,4.4,1.3,Iris-versicolor
5716,6.2,2.6,4.8,1.4,Iris-versicolor
5717,6.0,2.6,4.6,1.4,Iris-versicolor
5718,5.5,2.8,4.6,1.4,Iris-versicolor
5719,6.2,2.8,4.7,1.6,Iris-versicolor
5720,6.3,2.6,3.8,1.2,Iris-versicolor
5721,6.9,2.9,5.3,1.3,Iris-versicolor
5722,5.8,2.7,4.2,1.2,Iris-versicolor
5723,5.3,2.9,4.8,1.8,Iris-versicolor
5724,5.7,2.7,3.9,1.5,Iris-versicolor
5725,6.4,2.5,3.8,1.5,Iris-versicolor
5726,6.1,3.0,3.8,1.0,Iris-versicolor
5727,5.5,3.0,5.3,1.2,Iris-versicolor
5728,7.1,3.0,3.6,1.4,Iris-versicolor
5729,6.4,2.0,4.6,1.6,Iris-versicolor
5730,6.1,2.8,4.2,1.3,Iris-versicolor
5731,5.3,2.6,4.1,1.3,Iris-versicolor
5732,5.6,2.5,4.6,1.4,Iris-versicolor
5733,5.7,2.9,4.0,1.3,Iris-versicolor
5734,6.4,2.6,3.7,1.3,Iris-versicolor
5735,5.2,2.7,4.1,0.8,Iris-versicolor
5736,6.2,2.7,4.8,1.4,Iris-versicolor
5737,6.3,3.1,4.2,1.3,Iris-versicolor
5738,5.1,3.2,4.2,1.1,Iris-versicolor
5739,6.3,2.1,4.1,1.5,Iris-versicolor
5740,5.7,2.5,4.1,0.9,Iris-versicolor
5741,6.3,2.7,4.1,1.3,Iris-versicolor
5742,5.9,3.0,4.2,1.1,Iris-versicolor
5743,6.2,2.9,4.4,1.5,Iris-versicolor
5744,6.0,3.1,4.9,1.4,Iris-versicolor
5745,5.5,2.7,4.8,1.0,Iris-versicolor
5746,5.7,2.7,3.9,1.5,Iris-versicolor
5747,6.1,2.5,4.5,1.3,Iris-versicolor
5748,5.5,2.5,4.5,1.5,Iris-versicolor
5749,5.7,2.9,5.0,1.1,Iris-versicolor
5750,6.1,3.0,4.2,1.6,Iris-versicolor
5751,7.1,2.9,4.2,1.5,Iris-versicolor
5752,6.4,2.0,4.3,1.2,Iris-versicolor
5753,6.1,2.7,4.2,1.2,Iris-versicolor
5754,6.3,3.3,3.9,1.0,Iris-versicolor
5755,5.9,2.8,4.8,1.1,Iris-versicolor
5756,5.7,2.1,4.9,1.4,Iris-versicolor
5757,5.7,2.4,3.7,1.4,Iris-versicolor
5758,5.4,2.8,5.2,1.3,Iris-versicolor
5759,5.4,2.9,3.7,1.7,Iris-versicolor
5760,6.7,2.7,3.8,1.2,Iris-versicolor
5761,5.8,2.9,4.7,1.1,Iris-versicolor
5762,6.5,3.0,4.0,1.1,Iris-versicolor
5763,6.0,2.4,4.7,1.1,Iris-versicolor
5764,6.2,2.7,4.0,1.3,Iris-versicolor
5765,6.5,2.4,4.1,1.2,Iris-versicolor
5766,5.9,2.6,3.4,1.1,Iris-versicolor
5767,6.8,2.8,4.4,1.3,Iris-versicolor
5768,5.9,2.6,4.5,1.3,Iris-versicolor
5769,5.3,2.8,3.1,1.4,Iris-versicolor
5770,5.2,2.7,3.7,1.3,Iris-versicolor
5771,6.2,3.2,3.5,1.5,Iris-versicolor
5772,6.0,2.6,4.6,1.3,Iris-versicolor
5773,6.3,2.5,4.0,1.5,Iris-versicolor
5774,6.7,2.8,3.0,1.3,Iris-versicolor
5775,6.0,2.7,4.4,1.2,Iris-versicolor
5776,6.4,2.4,4.8,1.6,Iris-versicolor
5777,5.5,2.5,4.5,1.1,Iris-versicolor
5778,5.7,3.1,4.6,1.7,Iris-versicolor
5779,6.0,2.6,4.3,1.3,Iris-versicolor
5780,5.9,2.8,3.8,1.4,Iris-versicolor
5781,5.2,2.5,4.2,0.9,Iris-versicolor
5782,6.3,2.1,4.6,1.1,Iris-versicolor
5783,5.7,2.9,5.3,1.3,Iris-versicolor
5784,4.9,3.1,4.2,1.3,Iris-versicolor
5785,6.2,2.1,4.3,1.2,Iris-versicolor
5786,6.6,3.0,3.5,1.6,Iris-versicolor
5787,6.2,2.3,4.3,1.5,Iris-versicolor
5788,5.3,3.2,3.5,1.2,Iris-versicolor
5789,5.4,3.2,4.0,1.1,Iris-versicolor
5790,6.2,3.0,4.6,1.3,Iris-versicolor
5791,6.1,2.6,5.0,1.6,Iris-versicolor
5792,6.5,3.0,4.5,1.1,Iris-versicolor
5793,6.3,2.8,4.9,1.5,Iris-versicolor
5794,6.2,2.2,4.2,1.2,Iris-versicolor
5795,6.1,2.6,4.1,1.4,Iris-versicolor
5796,5.7,2.8,3.5,1.2,Iris-versicolor
5797,6.3,2.4,4.8,1.5,Iris-versicolor
5798,5.8,3.7,4.8,1.1,Iris-versicolor
5799,6.3,2.8,3.9,1.1,Iris-versicolor
5800,6.4,2.6,4.2,1.1,Iris-versicolor
5801,5.5,2.7,4.4,0.8,Iris-versicolor
5802,5.9,2.5,4.9,1.9,Iris-versicolor
5803,5.8,2.2,4.3,1.3,Iris-versicolor
5804,7.0,3.3,4.7,1.2,Iris-versicolor
5805,6.3,2.9,4.4,1.0,Iris-versicolor
5806,6.5,2.8,4.2,1.2,Iris-versicolor
5807,5.5,2.9,3.4,1.5,Iris-versicolor
5808,5.4,2.1,5.1,1.2,Iris-versicolor
5809,5.6,3.1,5.1,1.0,Iris-versicolor
5810,5.4,2.5,4.7,1.7,Iris-versicolor
5811,5.4,3.2,3.9,1.4,Iris-versicolor
5812,5.3,2.7,4.2,1.3,Iris-versicolor
5813,6.1,2.5,3.8,1.4,Iris-versicolor
5814,6.6,2.8,4.5,1.5,Iris-versicolor
5815,6.4,2.5,3.9,1.2,Iris-versicolor
5816,6.9,2.9,4.5,1.4,Iris-versicolor
5817,5.3,3.4,4.5,1.5,Iris-versicolor
5818,5.0,3.0,4.1,1.1,Iris-versicolor
5819,5.4,2.4,3.7,1.3,Iris-versicolor
5820,5.7,2.9,5.0,1.3,Iris-versicolor
5821,4.8,2.7,4.8,1.3,Iris-versicolor
5822,6.7,2.9,3.4,1.3,Iris-versicolor
5823,6.1,3.1,5.1,1.5,Iris-versicolor
5824,6.2,3.0,4.2,1.0,Iris-versicolor
5825,6.0,2.9,3.7,1.6,Iris-versicolor
5826,6.5,2.3,4.9,1.3,Iris-versicolor
5827,5.5,3.1,4.2,1.7,Iris-versicolor
5828,5.5,2.2,4.1,1.5,Iris-versicolor
5829,5.5,2.4,4.4,1.0,Iris-versicolor
5830,6.1,2.7,4.5,1.1,Iris-versicolor
5831,6.6,2.7,4.6,1.5,Iris-versicolor
5832,5.3,3.0,3.6,1.1,Iris-versicolor
5833,6.9,3.1,5.2,1.3,Iris-versicolor
5834,6.0,2.9,4.3,1.2,Iris-versicolor
5835,5.5,2.8,3.8,1.1,Iris-versicolor
5836,6.1,2.7,4.7,1.2,Iris-versicolor
5837,5.6,2.9,3.9,1.2,Iris-versicolor
5838,5.6,2.7,5.1,1.1,Iris-versicolor
5839,6.6,3.0,5.0,1.9,Iris-versicolor
5840,6.7,3.1,3.6,1.1,Iris-versicolor
5841,6.1,2.2,4.5,0.9,Iris-versicolor
5842,6.5,2.7,4.3,1.2,Iris-versicolor
5843,5.0,3.2,4.9,1.3,Iris-versicolor
5844,6.3,2.6,4.4,1.5,Iris-versicolor
5845,6.2,3.2,4.5,1.3,Iris-versicolor
5846,5.5,2.6,4.6,1.0,Iris-versicolor
5847,6.5,2.7,3.9,1.1,Iris-versicolor
5848,6.3,2.8,5.0,1.1,Iris-versicolor
5849,5.6,2.7,3.9,1.3,Iris-versicolor
5850,6.1,2.9,5.0,1.1,Iris-versicolor
5851,6.1,2.6,4.5,1.4,Iris-versicolor
5852,5.4,2.5,4.5,1.3,Iris-versicolor
5853,5.8,3.0,4.6,1.2,Iris-versicolor
5854,5.5,2.4,4.3,1.0,Iris-versicolor
5855,6.0,3.2,4.1,1.2,Iris-versicolor
5856,7.0,3.2,3.9,1.4,Iris-versicolor
5857,6.1,2.8,5.1,1.3,Iris-versicolor
5858,6.1,3.0,4.8,1.5,Iris-versicolor
5859,6.2,2.3,4.0,1.5,Iris-versicolor
5860,6.1,3.0,5.1,1.1,Iris-versicolor
5861,6.5,2.7,4.7,1.3,Iris-versicolor
5862,7.0,2.8,4.0,1.4,Iris-versicolor
5863,6.1,3.1,4.5,1.8,Iris-versicolor
5864,5.9,2.7,4.0,1.3,Iris-versicolor
5865,6.1,2.9,4.3,1.2,Iris-versicolor
5866,5.5,2.7,4.8,1.6,Iris-versicolor
5867,5.9,2.5,4.2,1.7,Iris-versicolor
5868,6.5,2.9,4.7,1.6,Iris-versicolor
5869,5.3,2.6,4.0,1.4,Iris-versicolor
5870,6.0,3.0,4.0,1.6,Iris-versicolor
5871,5.9,3.0,4.8,1.5,Iris-versicolor
5872,6.1,3.0,5.1,1.4,Iris-versicolor
5873,5.6,3.0,4.2,0.9,Iris-versicolor
5874,6.2,2.8,4.8,1.2,Iris-versicolor
5875,5.2,2.8,4.4,1.3,Iris-versicolor
5876,5.9,2.4,4.2,1.3,Iris-versicolor
5877,6.5,2.9,4.1,1.7,Iris-versicolor
5878,5.8,2.9,4.2,1.6,Iris-versicolor
5879,6.0,2.8,4.2,1.4,Iris-versicolor
5880,6.6,3.0,4.3,1.7,Iris-versicolor
5881,6.4,2.6,3.6,1.2,Iris-versicolor
5882,6.1,3.0,4.9,1.1,Iris-versicolor
5883,5.7,2.4,3.6,1.2,Iris-versicolor
5884,6.1,3.0,3.8,1.2,Iris-versicolor
5885,5.0,2.8,3.9,1.7,Iris-versicolor
5886,6.1,2.7,4.0,1.0,Iris-versicolor
5887,5.2,2.6,3.9,1.1,Iris-versicolor
5888,6.1,2.9,4.0,1.7,Iris-versicolor
5889,5.0,2.8,4.2,1.2,Iris-versicolor
5890,5.6,2.8,4.2,1.2,Iris-versicolor
5891,5.3,2.3,4.1,1.2,Iris-versicolor
5892,5.8,2.7,4.0,1.3,Iris-versicolor
5893,5.5,3.2,3.9,1.3,Iris-versicolor
5894,5.6,2.5,4.3,1.3,Iris-versicolor
5895,5.7,2.7,3.9,1.4,Iris-versicolor
5896,7.0,2.5,4.4,1.3,Iris-versicolor
5897,6.3,3.0,4.4,1.3,Iris-versicolor
5898,5.7,2.5,4.2,1.1,Iris-versicolor
5899,5.6,3.1,4.3,1.5,Iris-versicolor
5900,6.7,2.7,4.4,1.3,Iris-versicolor
5901,5.5,2.5,4.7,1.4,Iris-versicolor
5902,6.9,3.1,3.9,1.5,Iris-versicolor
5903,5.8,3.2,4.0,1.1,Iris-versicolor
5904,5.5,2.5,3.9,1.2,Iris-versicolor
5905,6.4,3.3,3.6,1.6,Iris-versicolor
5906,5.7,2.9,3.5,1.4,Iris-versicolor
5907,4.9,2.9,4.4,1.4,Iris-versicolor
5908,5.6,2.9,4.4,1.3,Iris-versicolor
5909,6.3,2.7,4.5,1.3,Iris-versicolor
5910,6.0,3.0,4.1,1.1,Iris-versicolor
5911,6.1,3.1,4.4,1.4,Iris-versicolor
5912,5.9,3.0,4.2,1.2,Iris-versicolor
5913,6.5,2.6,4.7,1.5,Iris-versicolor
5914,6.2,2.4,4.3,1.3,Iris-versicolor
5915,5.7,2.8,4.6,1.2,Iris-versicolor
5916,5.8,2.7,4.8,1.3,Iris-versicolor
5917,5.3,2.3,4.4,1.2,Iris-versicolor
5918,6.3,2.4,4.0,1.1,Iris-versicolor
5919,6.2,3.0,4.4,1.1,Iris-versicolor
5920,5.6,2.8,3.5,1.3,Iris-versicolor
5921,6.7,2.7,3.6,1.2,Iris-versicolor
5922,5.6,3.4,5.0,1.5,Iris-versicolor
5923,5.8,3.1,3.7,1.5,Iris-versicolor
5924,6.4,2.7,4.8,1.2,Iris-versicolor
5925,5.3,3.1,4.2,1.4,Iris-versicolor
5926,6.9,2.5,4.2,1.6,Iris-versicolor
5927,6.3,2.6,3.8,1.2,Iris-versicolor
5928,5.6,2.8,4.3,1.4,Iris-versicolor
5929,5.5,2.7,3.3,1.4,Iris-versicolor
5930,6.5,2.3,4.5,1.2,Iris-versicolor
5931,6.4,2.8,4.5,1.3,Iris-versicolor
5932,6.6,2.9,3.9,1.3,Iris-versicolor
5933,5.7,2.8,4.1,1.2,Iris-versicolor
5934,6.0,2.8,4.8,1.2,Iris-versicolor
5935,4.9,2.7,3.5,1.4,Iris-versicolor
5936,5.1,2.5,4.1,1.6,Iris-versicolor
5937,5.4,2.8,4.5,1.6,Iris-versicolor
5938,6.3,3.1,4.7,1.1,Iris-versicolor
5939,6.1,3.0,3.8,1.2,Iris-versicolor
5940,5.5,3.0,4.2,1.3,Iris-versicolor
5941,5.3,2.7,4.0,1.4,Iris-versicolor
5942,5.3,2.8,4.1,1.1,Iris-versicolor
5943,5.3,2.4,4.2,1.3,Iris-versicolor
5944,6.1,2.9,3.9,1.5,Iris-versicolor
5945,5.7,2.9,4.2,1.4,Iris-versicolor
5946,5.8,2.9,4.3,1.5,Iris-versicolor
5947,5.5,2.2,3.8,1.5,Iris-versicolor
5948,5.9,2.8,3.8,1.3,Iris-versicolor
5949,5.4,2.5,4.1,1.4,Iris-versicolor
5950,6.2,3.0,3.5,1.3,Iris-versicolor
5951,5.8,2.3,4.3,1.3,Iris-versicolor
5952,6.2,2.8,4.0,1.5,Iris-versicolor
5953,4.8,2.7,3.4,1.1,Iris-versicolor
5954,6.2,2.4,3.6,1.8,Iris-versicolor
5955,5.2,3.3,4.2,1.2,Iris-versicolor
5956,6.2,3.2,3.7,1.2,Iris-versicolor
5957,6.4,2.9,4.8,1.4,Iris-versicolor
5958,6.9,2.8,4.4,1.4,Iris-versicolor
5959,5.9,3.0,4.4,1.5,Iris-versicolor
5960,6.4,2.9,4.5,1.1,Iris-versicolor
5961,5.7,3.0,4.9,0.9,Iris-versicolor
5962,5.6,2.8,3.8,1.2,Iris-versicolor
5963,6.2,3.3,3.3,1.3,Iris-versicolor
5964,6.2,3.0,4.4,1.7,Iris-versicolor
5965,6.0,3.2,4.0,1.3,Iris-versicolor
5966,5.3,3.1,4.2,1.4,Iris-versicolor
5967,5.8,3.0,4.4,1.1,Iris-versicolor
5968,5.5,2.8,4.6,1.7,Iris-versicolor
5969,6.1,3.1,3.5,1.7,Iris-versicolor
5970,6.2,2.8,4.2,1.1,Iris-versicolor
5971,5.5,3.4,3.8,1.1,Iris-versicolor
5972,5.6,2.4,4.3,1.5,Iris-versicolor
5973,5.6,2.3,4.4,1.3,Iris-versicolor
5974,6.5,2.6,4.1,1.3,Iris-versicolor
5975,6.0,2.6,4.0,1.0,Iris-versicolor
5976,5.6,3.0,4.7,1.2,Iris-versicolor
5977,6.6,2.8,3.6,1.0,Iris-versicolor
5978,6.6,2.7,3.7,0.9,Iris-versicolor
5979,5.7,2.9,3.9,1.1,Iris-versicolor
5980,5.7,3.2,3.6,1.2,Iris-versicolor
5981,6.6,2.9,4.3,1.2,Iris-versicolor
5982,6.0,2.6,3.9,1.1,Iris-versicolor
5983,6.3,2.8,4.4,1.4,Iris-versicolor
5984,6.2,2.7,4.0,1.2,Iris-versicolor
5985,5.2,2.4,4.1,1.0,Iris-versicolor
5986,5.2,3.1,4.4,1.2,Iris-versicolor
5987,7.1,2.3,4.7,1.3,Iris-versicolor
5988,6.3,2.8,3.4,1.3,Iris-versicolor
5989,6.1,2.1,5.2,1.4,Iris-versicolor
5990,6.3,2.4,4.6,1.5,Iris-versicolor
5991,6.1,2.8,3.8,1.3,Iris-versicolor
5992,5.7,2.9,3.9,1.4,Iris-versicolor
5993,5.5,2.7,4.5,1.2,Iris-versicolor
5994,6.3,2.9,4.1,1.6,Iris-versicolor
5995,6.0,3.1,5.1,1.3,Iris-versicolor
5996,6.3,2.6,3.8,1.3,Iris-versicolor
5997,5.2,2.5,4.5,1.2,Iris-versicolor
5998,6.3,2.9,5.1,1.4,Iris-versicolor
5999,6.5,2.9,4.4,1.6,Iris-versicolor
6000,6.3,2.8,4.4,1.4,Iris-versicolor
6001,5.6,2.5,4.9,1.7,Iris-versicolor
6002,5.5,2.6,4.8,1.4,Iris-versicolor
6003,6.3,3.1,4.1,1.4,Iris-versicolor
6004,6.1,2.5,4.4,1.6,Iris-versicolor
6005,5.8,2.8,4.4,1.3,Iris-versicolor
6006,6.3,2.6,4.9,1.4,Iris-versicolor
6007,5.5,3.3,4.3,1.2,Iris-versicolor
6008,6.5,2.9,3.4,1.2,Iris-versicolor
6009,6.1,2.1,4.3,1.4,Iris-versicolor
6010,5.3,2.9,4.3,1.1,Iris-versicolor
6011,6.4,3.0,4.1,1.3,Iris-versicolor
6012,6.3,2.7,3.4,1.4,Iris-versicolor
6013,5.5,2.6,4.9,1.3,Iris-versicolor
6014,5.9,2.9,4.5,1.1,Iris-versicolor
6015,5.9,2.8,4.4,1.4,Iris-versicolor
6016,7.3,2.4,4.7,1.6,Iris-versicolor
6017,6.2,2.6,5.0,0.9,Iris-versicolor
6018,5.6,3.1,4.1,1.6,Iris-versicolor
6019,5.2,2.4,4.0,1.4,Iris-versicolor
6020,5.8,2.6,4.9,1.6,Iris-versicolor
